pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,pred_x,pred_z,error_distance
FC,2025-04-29,92.7,2.54,6.04,"Crochet, Garrett",666182,676979,field_out,hit_into_play,,,,,5,Bo Bichette lines out sharply to right fielder Wilyer Abreu.,R,R,L,TOR,BOS,X,9.0,line_drive,1,0,2025,-0.26,0.67,-0.02,2.58,,,,2,5,Bot,178.91,86.89,,,,,-5.995094842888793,-134.83882124836552,-4.4818362485919705,-1.7264360234598792,32.348526863231115,-23.1963635897055,3.6,1.71,308.0,104.9,16.0,92.7,2635.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.92,0.527,0.556,0.0,1.0,0.0,0.0,5.0,44,2,Cutter,2,7,2,7,7,2,2,7,Standard,Standard,166.0,-0.005,-0.297,71.7,6.8,0.817,0.297,104.9,-5,-5,0.053,0.053,26,27,26,27,3,2,5,2.0,5,1,2.01,-0.26,0.26,33.4,-0.8142403552648247,13.199701044353771,39.962656679935385,35.47236817453403,18.09360530455618,-0.10347846895456314,2.5541555881500244,0.08738757579238093
FF,2025-04-29,95.6,2.69,5.93,"Crochet, Garrett",666182,676979,,ball,,,,,13,Ball,R,R,L,TOR,BOS,B,,,0,0,2025,0.77,1.05,-1.57,2.54,,,,2,5,Bot,,,,,,,-12.978290264964182,-138.5180491580454,-5.634514211946566,12.945420568727224,32.43154941649611,-17.455385286286443,3.82,1.88,,,,95.6,2455.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.86,,,,,,,,44,1,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,134.0,0.001,0.037,,,,-0.037,,-5,-5,0.052,0.052,26,27,26,27,3,2,5,2.0,5,1,1.47,0.77,-0.77,29.4,,,,,,-1.7013713121414185,2.4623372554779053,0.15261036511476586
FC,2025-04-29,92.3,2.56,6.12,"Crochet, Garrett",664702,676979,field_out,hit_into_play,,,,,13,"Myles Straw grounds out, third baseman Alex Bregman to first baseman Triston Casas.",R,R,L,TOR,BOS,X,5.0,ground_ball,0,2,2025,-0.33,0.56,-0.59,1.46,,,,1,5,Bot,110.13,179.48,,,,,-7.323418998913148,-134.1748586469471,-7.302547289972247,-2.4613906909415584,27.87539478895399,-23.994189462779158,3.45,1.64,3.0,82.1,-26.0,92.8,2679.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.95,0.046,0.054,0.0,1.0,0.0,0.0,2.0,43,3,Cutter,2,7,2,7,7,2,2,7,Standard,Standard,174.0,-0.006,-0.163,53.3,6.9,0.048,0.163,88.0,-5,-5,0.058,0.058,26,30,26,31,2,1,5,2.0,5,3,2.11,-0.33,0.33,35.3,1.5070916624795945,1.4888012762142795,46.810230132625904,27.250170738537825,21.59554422490011,-0.5967081189155579,1.4441670179367065,0.017195411608968154
FF,2025-04-29,95.8,2.7,6.11,"Crochet, Garrett",664702,676979,,foul,,,,,5,Foul,R,R,L,TOR,BOS,S,,,0,1,2025,0.8,1.34,0.05,2.57,,,,1,5,Bot,,,,,,,-8.807897068245406,-138.9978881194793,-6.735308113291194,12.391371719071742,33.8540065987709,-13.389160212458124,3.45,1.64,103.0,80.3,7.0,95.6,2354.0,6.5,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.95,,,,,,,,43,2,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,140.0,-0.002,-0.052,70.3,6.4,,0.052,88.0,-5,-5,0.06,0.06,26,30,26,31,2,1,5,2.0,5,3,1.17,0.8,-0.8,31.6,2.2086978339924026,12.019863231336114,38.77727811140101,36.53352596433254,18.53744108610684,0.06411074846982956,2.5574445724487305,0.018887879271479138
FF,2025-04-29,95.7,2.91,5.92,"Crochet, Garrett",664702,676979,,foul,,,,,5,Foul,R,R,L,TOR,BOS,S,,,0,0,2025,0.87,1.25,0.26,2.37,,,,1,5,Bot,,,,,,,-8.971745172672202,-138.944963773126,-6.504654265136328,13.393429771885684,34.20492729005323,-14.68447633247456,3.45,1.64,291.0,92.2,42.0,95.6,2384.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.93,,,,,,,,43,1,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,130.0,-0.001,-0.039,69.7,6.6,,0.039,92.2,-5,-5,0.061,0.061,26,30,26,31,2,1,5,2.0,5,3,1.27,0.87,-0.87,28.6,5.008186317830053,14.832176119766777,38.41664043439826,38.0131534106053,19.11493306090874,0.29856622219085693,2.3819077014923096,0.04036269129907586
FF,2025-04-29,95.8,2.83,5.84,"Crochet, Garrett",665926,676979,strikeout,foul_tip,,,,,6,Andrés Giménez strikes out on a foul tip.,R,L,L,TOR,BOS,S,2.0,,1,2,2025,0.97,1.32,0.29,2.54,,,,0,5,Bot,,,,,,,-8.94725150982241,-139.0517405895482,-6.0448997408635305,14.743880705974064,33.81248961577882,-13.903731823699978,3.41,1.52,,,,95.8,2531.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.88,,0.0,0.0,1.0,0.0,0.0,,42,4,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Strategic,134.0,-0.01,-0.189,70.8,7.4,,0.189,,-5,-5,0.071,0.071,26,26,26,27,2,1,5,2.0,5,1,1.2,0.97,0.97,29.2,14.430321397878055,-12.61464798327533,32.3688191553876,32.20024534093407,37.68417123599083,0.31776246428489685,2.570350170135498,0.041132557061576536
SI,2025-04-29,95.6,2.61,5.78,"Crochet, Garrett",665926,676979,,foul,,,,,2,Foul,R,L,L,TOR,BOS,S,,,1,1,2025,1.49,0.46,0.23,3.44,,,,0,5,Bot,,,,,,,-9.723805581788216,-138.8437971510865,-1.5293996219009671,21.53829275192193,32.1684460087855,-26.125882085388863,3.41,1.52,214.0,68.9,35.0,96.3,2425.0,6.9,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.62,,,,,,,,42,3,Sinker,2,7,2,7,7,2,2,7,Standard,Standard,138.0,-0.003,-0.061,58.9,5.1,,0.061,88.0,-5,-5,0.074,0.074,26,26,26,27,2,1,5,2.0,5,1,2.05,1.49,1.49,26.4,-10.792462483815902,42.38250897910864,20.625805723718997,33.50586856565964,17.519999259348296,0.2882656455039978,3.394141674041748,0.07414763317659451
FF,2025-04-29,94.6,2.64,5.91,"Crochet, Garrett",665926,676979,,swinging_strike,,,,,3,Swinging Strike,R,L,L,TOR,BOS,S,,,1,0,2025,0.76,1.37,0.54,3.49,,,,0,5,Bot,,,,,,,-7.230564233230007,-137.56243298306129,-3.655107516714711,11.27332985276931,33.04715798843763,-14.251457349452457,3.41,1.52,,,,95.0,2415.0,6.7,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.76,,,,,,,,42,2,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,137.0,-0.004,-0.05,71.4,6.8,,0.05,,-5,-5,0.078,0.078,26,26,26,27,2,1,5,2.0,5,1,1.2,0.76,0.76,28.5,13.417223261330768,-1.8219359859381037,27.235749126160037,29.23031558562432,29.250679513269088,0.5532039999961853,3.4954464435577393,0.014283184635328974
FF,2025-04-29,94.3,2.79,5.92,"Crochet, Garrett",665926,676979,,ball,,,,,11,Ball,R,L,L,TOR,BOS,B,,,0,0,2025,0.44,1.11,-0.33,3.97,,,,0,5,Bot,,,,,,,-9.154625145340606,-137.08705506212064,-1.8132477457574847,7.664673591604743,31.176519546495108,-18.00484581703677,3.55,1.67,,,,94.5,2453.0,6.5,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.96,,,,,,,,42,1,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,138.0,0.003,0.041,,,,-0.041,,-5,-5,0.075,0.075,26,26,26,27,2,1,5,2.0,5,1,1.46,0.44,0.44,29.7,,,,,,-0.30427947640419006,3.9472715854644775,0.034323842461781204
SI,2025-04-29,95.3,2.66,5.84,"Crochet, Garrett",676391,676979,field_out,hit_into_play,,,,,4,Ernie Clement flies out to right fielder Wilyer Abreu.,R,R,L,TOR,BOS,X,9.0,fly_ball,0,0,2025,1.62,0.45,-0.28,2.64,,,662139.0,2,4,Bot,173.31,100.95,,,,,-11.38681713365533,-138.21536339551545,-3.7192821954236,23.372444643396083,33.60857615855077,-25.667344149616763,3.42,1.59,271.0,81.6,43.0,95.2,2453.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.88,0.018,0.019,0.0,1.0,0.0,0.0,3.0,37,1,Sinker,2,7,2,7,7,2,2,7,Standard,Standard,133.0,-0.012,-0.271,,,0.026,0.271,88.0,-5,-5,0.076,0.076,26,29,26,29,2,1,5,2.0,5,1,2.09,1.62,-1.62,27.3,,,,,,-0.33048006892204285,2.5341827869415283,0.11724128939002765
FF,2025-04-29,96.9,2.87,5.75,"Crochet, Garrett",662139,676979,walk,ball,,,,,13,Daulton Varsho walks.,R,L,L,TOR,BOS,B,,,3,2,2025,0.89,1.32,-1.3,1.55,,,,2,4,Bot,,,,,,,-13.18272995335992,-140.15268745530076,-8.619866210838858,14.814132152149956,34.13475995737606,-12.769282822550103,3.47,1.58,,,,96.7,2445.0,6.7,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.83,,0.691497,0.7,1.0,0.0,0.0,,36,7,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,131.0,0.006,0.259,,,,-0.259,,-5,-5,0.07,0.07,26,28,26,29,2,1,5,,5,1,1.15,0.89,0.89,28.3,,,,,,-1.5405714511871338,1.541343331336975,0.2407271506054622
SI,2025-04-29,97.1,2.8,5.8,"Crochet, Garrett",662139,676979,,foul,,,,,12,Foul,R,L,L,TOR,BOS,S,,,3,2,2025,1.52,0.51,0.95,2.78,,,,2,4,Bot,,,,,,,-8.454721509603486,-141.03274024274165,-3.688851133151603,22.23809040787521,33.974533616902235,-24.67809938077548,3.37,1.58,4.0,77.7,-33.0,97.3,2440.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.87,,,,,,,,36,6,Sinker,2,7,2,7,7,2,2,7,Standard,Standard,137.0,0.0,0.0,70.3,6.9,,0.0,88.0,-5,-5,0.07,0.07,26,28,26,29,2,1,5,,5,1,1.93,1.52,1.52,24.9,12.481186395146992,2.919989000505571,24.445149686168847,23.61467843438782,25.113401917819427,0.9203780293464661,2.759300470352173,0.03613767664142356
FF,2025-04-29,97.0,2.68,5.84,"Crochet, Garrett",662139,676979,,ball,,,,,4,Ball,R,L,L,TOR,BOS,B,,,2,2,2025,0.8,1.09,-0.82,2.38,,,,2,4,Bot,,,,,,,-11.215161178881369,-140.66746891213523,-6.170622297823618,13.197687514203263,32.88115916646065,-16.47524292490666,3.44,1.55,,,,97.1,2450.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.88,,,,,,,,36,5,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,134.0,0.001,0.104,,,,-0.104,,-5,-5,0.069,0.069,26,28,26,29,2,1,5,,5,1,1.36,0.8,0.8,26.5,,,,,,-0.9061919450759888,2.340667247772217,0.09474237063634437
FC,2025-04-29,92.6,2.67,5.99,"Crochet, Garrett",662139,676979,,foul,,,,,2,Foul,R,L,L,TOR,BOS,S,,,2,1,2025,-0.4,0.72,0.18,3.01,,,,2,4,Bot,,,,,,,-5.516974842248076,-134.5164150145889,-3.2377204953410947,-3.307142675438153,36.2148058773382,-22.948002115009103,3.37,1.58,108.0,87.2,7.0,92.1,2612.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.88,,,,,,,,36,4,Cutter,2,7,2,7,7,2,2,7,Standard,Standard,166.0,-0.001,-0.073,74.7,7.9,,0.073,88.0,-5,-5,0.07,0.07,26,28,26,29,2,1,5,,5,1,2.0,-0.4,-0.4,30.7,22.27198333689199,-27.628951025815145,20.231613432025235,32.40674531972833,41.13566249211173,0.06718781590461731,3.056788444519043,0.12213004307246475
SI,2025-04-29,96.0,2.52,5.89,"Crochet, Garrett",662139,676979,,ball,,,,,11,Ball,R,L,L,TOR,BOS,B,,,1,1,2025,1.31,0.41,-0.97,3.06,,,,2,4,Bot,,,,,,,-12.217466582180412,-139.05469614431365,-2.624923318372935,20.035760734275776,38.601619676937794,-26.47192236953229,3.49,1.59,,,,95.2,2486.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.85,,,,,,,,36,3,Sinker,2,7,2,7,7,2,2,7,Standard,Standard,141.0,0.001,0.053,,,,-0.053,,-5,-5,0.069,0.069,26,28,26,29,2,1,5,,5,1,2.14,1.31,1.31,29.0,,,,,,-0.9949759244918823,3.104602336883545,0.05111912811949589
FF,2025-04-29,95.3,2.76,5.87,"Crochet, Garrett",662139,676979,,swinging_strike,,,,,11,Swinging Strike,R,L,L,TOR,BOS,S,,,1,0,2025,-0.02,1.64,-0.09,3.86,,,,2,4,Bot,,,,,,,-7.452817425629976,-138.36201829943607,-3.169228009535372,1.81406436237124,38.69383978975006,-10.922584763647402,3.37,1.58,,,,94.5,2527.0,6.5,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.97,,,,,,,,36,2,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,139.0,-0.001,-0.054,61.4,6.8,,0.054,,-5,-5,0.07,0.07,26,28,26,29,2,1,5,,5,1,0.94,-0.02,-0.02,29.3,16.05176280587937,4.228638817730596,17.539247600318223,36.719677761690086,22.01025222868437,-0.16788606345653534,3.836289882659912,0.08141503881369941
ST,2025-04-29,82.9,2.5,6.11,"Crochet, Garrett",662139,676979,,ball,,,,,13,Ball,R,L,L,TOR,BOS,B,,,0,0,2025,-1.0,0.05,-0.68,0.82,,,,2,4,Bot,,,,,,,-5.308319150600129,-120.35561256491847,-5.493349419209176,-8.147459456163798,30.6181612780071,-30.557990043072778,3.39,1.62,,,,81.9,2453.0,6.5,778127,665966,671213,692225,608324,596115,680776,678882,677800,54.03,,,,,,,,36,1,Sweeper,2,7,2,7,7,2,2,7,Standard,Standard,298.0,0.001,0.037,,,,-0.037,,-5,-5,0.069,0.069,26,28,26,29,2,1,5,,5,1,3.37,-1.0,-1.0,37.3,,,,,,-0.7763785719871521,0.7550869584083557,0.11620039632876122
FC,2025-04-29,90.4,2.44,6.09,"Crochet, Garrett",672386,676979,field_out,hit_into_play,,,,,11,"Alejandro Kirk grounds out, third baseman Alex Bregman to first baseman Triston Casas.",R,R,L,TOR,BOS,X,5.0,ground_ball,0,2,2025,-0.51,0.53,-1.49,2.62,,,,1,4,Bot,100.74,171.4,,,,,-8.744384887356905,-131.4564644919693,-3.85622578849518,-4.039259068834219,27.53753597979285,-25.425948246898077,3.08,1.48,16.0,51.9,-7.0,90.9,2714.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.87,0.084,0.05,0.0,1.0,0.0,0.0,1.0,35,4,Cutter,2,7,2,7,7,2,2,7,Standard,Strategic,204.0,-0.006,-0.163,71.2,6.4,0.098,0.163,88.0,-5,-5,0.075,0.075,26,26,26,27,2,1,5,2.0,5,1,2.26,-0.51,0.51,34.1,-0.1809104870871964,-1.5177524240856073,20.276277399636296,24.068811402860845,31.26444321265698,-1.4224179983139038,2.598484516143799,0.07092420600518531
ST,2025-04-29,83.3,2.21,6.15,"Crochet, Garrett",672386,676979,,foul,,,,,13,Foul,R,R,L,TOR,BOS,S,,,0,2,2025,-0.91,0.14,-0.77,1.08,,,,1,4,Bot,,,,,,,-5.049748981016224,-121.04696510719656,-5.397678276773532,-7.775042181632032,26.30614741750346,-29.814349020661176,3.08,1.48,3.0,76.4,-24.0,82.9,2430.0,6.4,778127,665966,671213,692225,608324,596115,680776,678882,677800,54.11,,,,,,,,35,3,Sweeper,2,7,2,7,7,2,2,7,Standard,Strategic,295.0,0.0,0.0,77.7,8.3,,0.0,88.0,-5,-5,0.075,0.075,26,26,26,27,2,1,5,2.0,5,1,3.18,-0.91,0.91,35.1,18.377283864095503,-24.470987884025103,34.112349053549366,34.34699619613441,46.89716467790666,-0.7896807193756104,0.9779321551322937,0.10394794693056567
FF,2025-04-29,96.1,2.9,5.89,"Crochet, Garrett",672386,676979,,foul_tip,,,,,3,Foul Tip,R,R,L,TOR,BOS,S,,,0,1,2025,0.59,1.12,0.52,3.01,,,,1,4,Bot,,,,,,,-7.666423451492746,-139.7560135430046,-4.567246667405785,9.515126378245215,32.54064680845685,-16.597570802692456,3.08,1.48,,,,96.3,2434.0,6.5,778127,665966,671213,692225,608324,596115,680776,678882,677800,54.0,,,,,,,,35,2,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,131.0,-0.002,-0.052,67.8,6.2,,0.052,,-5,-5,0.077,0.077,26,26,26,27,2,1,5,2.0,5,1,1.35,0.59,-0.59,26.7,1.5566762225452513,35.580940939733274,17.377975938084678,47.585603617794064,11.256308374416456,0.4841640293598175,3.0105698108673096,0.03584050050080952
SI,2025-04-29,95.4,2.62,5.86,"Crochet, Garrett",672386,676979,,foul,,,,,8,Foul,R,R,L,TOR,BOS,S,,,0,0,2025,1.37,0.51,0.15,1.79,,,,1,4,Bot,,,,,,,-9.614137013365728,-138.48681033441335,-6.209776370489846,19.774695451060733,32.02305827797525,-24.36972415641742,3.08,1.48,284.0,88.7,40.0,95.4,2338.0,6.5,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.98,,,,,,,,35,1,Sinker,2,7,2,7,7,2,2,7,Standard,Standard,130.0,-0.001,-0.039,75.4,7.1,,0.039,88.7,-5,-5,0.078,0.078,26,26,26,27,2,1,5,2.0,5,1,2.02,1.37,-1.37,29.7,2.6349502815119945,13.108958194739548,29.55493551361279,44.33200280138572,23.923562762687148,0.14749786257743835,1.8131625652313232,0.023297320012754388
ST,2025-04-29,82.9,2.36,6.08,"Crochet, Garrett",543807,676979,strikeout,swinging_strike,,,,,13,George Springer strikes out swinging.,R,R,L,TOR,BOS,S,2.0,,1,2,2025,-1.18,-0.25,-0.57,1.48,,,,0,4,Bot,,,,,,,-4.414968601185627,-120.6137048616203,-3.4608480271162625,-10.381596014408856,27.2377303236914,-34.00539324998627,3.59,1.67,,,,82.8,2589.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.93,,0.0,0.0,1.0,0.0,0.0,,34,4,Sweeper,2,7,2,7,7,2,2,7,Standard,Standard,299.0,-0.011,-0.189,,,,0.189,,-5,-5,0.089,0.089,26,35,26,36,2,1,5,2.0,5,1,3.61,-1.18,1.18,38.8,,,,,,-0.6085705161094666,1.4980449676513672,0.0425829258094076
FF,2025-04-29,95.8,2.69,6.02,"Crochet, Garrett",543807,676979,,ball,,,,,12,Ball,R,R,L,TOR,BOS,B,,,0,2,2025,0.92,1.32,0.55,4.54,,,,0,4,Bot,,,,,,,-7.729032648284212,-139.24962665565437,-1.2578514540558157,13.739628707572711,32.98349733833596,-14.932598970314464,3.62,1.76,,,,95.6,2454.0,6.4,778127,665966,671213,692225,608324,596115,680776,678882,677800,54.12,,,,,,,,34,3,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,137.0,0.001,0.024,,,,-0.024,,-5,-5,0.088,0.088,26,35,26,36,2,1,5,2.0,5,1,1.18,0.92,-0.92,28.5,,,,,,0.5866694450378418,4.5193681716918945,0.0420751772274157
FC,2025-04-29,91.7,2.53,6.16,"Crochet, Garrett",543807,676979,,swinging_strike,,,,,4,Swinging Strike,R,R,L,TOR,BOS,S,,,0,1,2025,-0.25,0.77,-0.4,2.9,,,,0,4,Bot,,,,,,,-6.880755558599522,-133.37803090075437,-4.08600606019969,-1.5681834793293448,27.511451364250263,-22.243711710605226,3.59,1.67,,,,92.2,2711.0,6.5,778127,665966,671213,692225,608324,596115,680776,678882,677800,54.0,,,,,,,,34,2,Cutter,2,7,2,7,7,2,2,7,Standard,Standard,187.0,-0.003,-0.055,78.6,7.8,,0.055,,-5,-5,0.091,0.091,26,35,26,36,2,1,5,2.0,5,1,1.93,-0.25,0.25,36.6,22.27290436967752,-14.095619668563549,34.486663832953525,30.846644649865627,23.068431263607607,-0.41387224197387695,2.8949077129364014,0.014777363936774583
FF,2025-04-29,94.3,2.78,6.04,"Crochet, Garrett",543807,676979,,called_strike,,,,,5,Called Strike,R,R,L,TOR,BOS,S,,,0,0,2025,0.7,1.47,0.07,3.0,,,,0,4,Bot,,,,,,,-8.603025391798564,-136.95129412546348,-5.435683377828473,10.75258051734698,32.480767765216754,-12.670426094025531,3.76,1.66,,,,94.2,2470.0,6.5,778127,665966,671213,692225,608324,596115,680776,678882,677800,54.0,,,,,,,,34,1,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,137.0,-0.002,-0.039,,,,0.039,,-5,-5,0.093,0.093,26,35,26,36,2,1,5,2.0,5,1,1.12,0.7,-0.7,32.0,,,,,,0.055763207376003265,2.9864869117736816,0.019628800718101753
FF,2025-04-29,96.7,2.48,6.06,"Crochet, Garrett",623993,676979,field_out,hit_into_play,,,,,4,"Anthony Santander grounds out sharply, shortstop Trevor Story to first baseman Triston Casas.",R,R,L,TOR,BOS,X,6.0,ground_ball,0,0,2025,0.65,1.33,-0.32,2.29,,,,2,3,Bot,109.52,158.3,,,,,-8.980151436949257,-140.31484493477365,-7.514591552733441,10.672136170301004,32.54499048104793,-12.979157804222726,3.28,1.53,17.0,107.7,-7.0,97.0,2481.0,6.7,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.82,0.365,0.32,0.0,1.0,0.0,0.0,2.0,29,1,4-Seam Fastball,2,7,2,7,7,2,2,7,Standard,Standard,141.0,-0.006,-0.26,72.9,6.7,0.405,0.26,107.7,-5,-5,0.085,0.085,26,30,26,31,2,1,5,2.0,5,1,1.12,0.65,-0.65,37.0,0.4305472635013393,2.963471849678523,28.913835443519503,34.12144192668508,29.434895188006173,-0.34406909346580505,2.314931869506836,0.03465428367996593
FF,2025-04-29,95.5,2.75,5.92,"Crochet, Garrett",665489,676979,home_run,hit_into_play,,,,,2,Vladimir Guerrero Jr. homers (3) on a fly ball to center field. Bo Bichette scores.,R,R,L,TOR,BOS,X,,fly_ball,1,0,2025,0.86,1.22,0.2,3.06,,666182.0,,2,3,Bot,126.58,43.18,,,,,-8.658370834702184,-138.78588560137806,-4.658949189680082,13.00871742821424,30.73036114887748,-15.503269507574624,3.69,1.66,421.0,107.0,23.0,95.8,2418.0,6.5,778127,665966,671213,692225,608324,596115,680776,678882,677800,54.01,0.7899148936170213,1.49468085106383,2.0,1.0,0.0,3.0,6.0,28,2,4-Seam Fastball,0,7,0,7,7,2,2,7,Standard,Standard,133.0,0.045,1.586,82.6,7.6,2.899042553191489,-1.586,107.0,-7,-7,0.04,0.04,26,26,26,26,2,1,5,2.0,5,1,1.28,0.86,-0.86,28.1,2.308702336035712,-3.6336202647150113,17.76108861851812,42.2752983060837,33.105750813776034,0.2179960459470749,3.0354583263397217,0.030432735923292067
CH,2025-04-29,88.1,2.51,5.93,"Crochet, Garrett",665489,676979,,ball,,,,,14,Ball,R,R,L,TOR,BOS,B,,,0,0,2025,1.62,0.75,0.39,1.27,,666182.0,,2,3,Bot,,,,,,,-8.553304064964331,-127.86584503959376,-6.750345586668924,19.55778465748616,28.40727319601772,-22.67736002762,3.69,1.8,,,,88.2,2143.0,6.7,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.83,,,,,,,,28,1,Changeup,0,7,0,7,7,0,0,7,Standard,Standard,115.0,0.001,0.019,,,,-0.019,,-7,-7,0.039,0.039,26,26,26,26,2,1,5,2.0,5,1,2.22,1.62,-1.62,30.5,,,,,,0.31342723965644836,1.1933201551437378,0.10836598282584549
FF,2025-04-29,96.7,2.65,5.93,"Crochet, Garrett",666182,676979,double,hit_into_play,,,,,2,Bo Bichette doubles (9) on a line drive to right fielder Wilyer Abreu.,R,R,L,TOR,BOS,X,9.0,line_drive,0,2,2025,0.59,1.41,-0.19,3.32,,,,2,3,Bot,198.47,128.65,,,,,-8.954352079640632,-140.43785392609468,-4.582847847696288,9.932612619957723,34.02974825799721,-12.723537511488002,3.6,1.71,110.0,90.1,5.0,96.9,2463.0,6.6,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.85,0.443,0.399,1.25,1.0,1.0,1.0,4.0,27,4,4-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Strategic,137.0,0.007,0.679,60.4,5.6,0.479,-0.679,90.1,-7,-7,0.032,0.032,26,27,26,27,2,1,5,2.0,5,1,1.05,0.59,-0.59,27.5,-2.106747113407858,27.225973253633136,35.19636182208957,31.998343195183217,10.188115909589682,-0.19970165193080902,3.313305139541626,0.011787417305910071
FF,2025-04-29,96.7,2.84,5.85,"Crochet, Garrett",666182,676979,,foul,,,,,12,Foul,R,R,L,TOR,BOS,S,,,0,2,2025,0.5,1.13,0.31,3.91,,,,2,3,Bot,,,,,,,-7.943639567329402,-140.60292062180457,-2.155086663697775,8.570132862197696,33.71726514777786,-16.88808725274082,3.6,1.71,263.0,83.1,28.0,97.2,2490.0,6.7,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.76,,,,,,,,27,3,4-Seam Fastball,0,7,0,7,7,0,0,7,Standard,Strategic,132.0,0.0,0.0,54.2,5.0,,0.0,88.0,-7,-7,0.032,0.032,26,27,26,27,2,1,5,2.0,5,1,1.32,0.5,-0.5,28.1,-23.18484008374487,49.54085655002397,33.1052875238191,37.39080745096877,-6.685678468751132,0.2521647810935974,3.903815984725952,0.05816489139387407
CH,2025-04-29,87.7,2.53,5.81,"Crochet, Garrett",666182,676979,,swinging_strike,,,,,14,Swinging Strike,R,R,L,TOR,BOS,S,,,0,1,2025,1.35,0.84,1.7,2.05,,,,2,3,Bot,,,,,,,-4.846271707635624,-127.53945432163826,-4.659752022248865,15.758607358019344,29.775893427057053,-22.185436378971524,3.6,1.71,,,,87.8,1901.0,6.7,778127,665966,671213,692225,608324,596115,680776,678882,677800,53.82,,,,,,,,27,2,Changeup,0,7,0,7,7,0,0,7,Standard,Standard,116.0,-0.001,-0.057,65.7,8.1,,0.057,,-7,-7,0.033,0.033,26,27,26,27,2,1,5,2.0,5,1,2.16,1.35,-1.35,30.4,8.32498974546005,-1.234636026094862,30.322339813821586,55.601743602877946,24.841144197756407,1.7387967109680176,2.0989649295806885,0.062471986608220634
